<Header>
User name: 
Location: 
Model: 1.109
Serial No.: 9G100048
Firmware revision: 12.30E
Software revision: 5-1 Rev IV (12-04-2017)
Unit: ug/m3
C-factor: 1.00
Comment: 
online data
<Data>
[d&t12/31/2035 11:50:55 AM]	PM10 [ug/m3]	PM2.5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
2/12/2019 12:59:58 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:00:04 PM	4.5	4.5	4.2	4.5	4.5	4.5
2/12/2019 1:00:10 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:00:16 PM	5.2	5.1	4.5	5.2	5.2	5.1
2/12/2019 1:00:22 PM	5.7	4.7	4.1	5.7	5.7	5.2
2/12/2019 1:00:28 PM	5.2	5.0	4.4	5.2	5.2	5.1
2/12/2019 1:00:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:00:40 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:00:46 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:00:52 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:00:58 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:01:04 PM	5.4	5.1	4.5	5.4	5.4	5.2
2/12/2019 1:01:10 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:01:16 PM	4.3	4.3	4.2	4.3	4.3	4.3
2/12/2019 1:01:22 PM	4.6	4.6	4.4	4.6	4.6	4.6
2/12/2019 1:01:28 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:01:34 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:01:40 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:01:46 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:01:52 PM	4.4	4.4	4.2	4.4	4.4	4.4
2/12/2019 1:01:58 PM	4.3	4.3	4.2	4.3	4.3	4.3
2/12/2019 1:02:04 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:02:10 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:02:16 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:02:22 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:02:28 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:02:34 PM	4.3	4.3	4.2	4.3	4.3	4.3
2/12/2019 1:02:40 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:02:46 PM	4.2	4.2	4.1	4.2	4.2	4.2
2/12/2019 1:02:52 PM	4.8	4.8	4.4	4.8	4.8	4.8
2/12/2019 1:02:58 PM	4.2	4.2	4.1	4.2	4.2	4.2
2/12/2019 1:03:04 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:03:10 PM	10.6	5.0	4.2	10.6	10.2	6.1
2/12/2019 1:03:16 PM	4.9	4.8	4.3	4.9	4.9	4.9
2/12/2019 1:03:22 PM	5.3	5.1	4.5	5.3	5.3	5.2
2/12/2019 1:03:28 PM	4.8	4.8	4.3	4.8	4.8	4.8
2/12/2019 1:03:34 PM	4.9	4.8	4.3	4.9	4.9	4.9
2/12/2019 1:03:40 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:03:46 PM	5.1	5.0	4.2	5.1	5.1	5.1
2/12/2019 1:03:52 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:03:58 PM	5.8	5.4	4.2	5.8	5.8	5.6
2/12/2019 1:04:04 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:04:10 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:04:16 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:04:22 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:04:28 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:04:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:04:40 PM	5.7	5.6	4.3	5.7	5.7	5.6
2/12/2019 1:04:46 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:04:52 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:04:58 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:05:04 PM	4.8	4.7	4.1	4.8	4.8	4.7
2/12/2019 1:05:10 PM	5.0	5.0	4.5	5.0	5.0	5.0
2/12/2019 1:05:16 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:05:22 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:05:28 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:05:34 PM	5.0	4.9	4.5	5.0	5.0	4.9
2/12/2019 1:05:40 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:05:46 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:05:52 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:05:58 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:06:04 PM	4.0	4.0	4.0	4.0	4.0	4.0
2/12/2019 1:06:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:06:16 PM	5.8	4.6	4.1	5.8	5.8	5.1
2/12/2019 1:06:22 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:06:28 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:06:34 PM	5.3	4.9	4.3	5.3	5.3	5.1
2/12/2019 1:06:40 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:06:46 PM	4.7	4.7	4.4	4.7	4.7	4.7
2/12/2019 1:06:52 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:06:58 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:07:04 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:07:10 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:07:16 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:07:22 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:07:28 PM	8.8	5.8	4.4	8.8	8.8	7.2
2/12/2019 1:07:34 PM	5.7	4.8	4.4	5.7	5.7	5.2
2/12/2019 1:07:40 PM	4.6	4.6	4.3	4.6	4.6	4.5
2/12/2019 1:07:46 PM	4.9	4.9	4.7	4.9	4.9	4.9
2/12/2019 1:07:52 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:07:58 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:08:04 PM	6.2	5.2	4.2	6.2	6.2	5.7
2/12/2019 1:08:10 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:08:16 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:08:22 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:08:28 PM	4.2	4.2	4.0	4.2	4.2	4.2
2/12/2019 1:08:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:08:40 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:08:46 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:08:52 PM	5.8	4.9	4.5	5.8	5.8	5.3
2/12/2019 1:08:58 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:09:04 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:09:10 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:09:16 PM	4.0	4.0	4.0	4.0	4.0	4.0
2/12/2019 1:09:22 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:09:28 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:09:34 PM	4.4	4.4	4.3	4.4	4.4	4.4
2/12/2019 1:09:40 PM	9.3	4.8	4.4	9.3	8.5	5.1
2/12/2019 1:09:46 PM	5.1	5.0	4.5	5.1	5.1	5.1
2/12/2019 1:09:52 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:09:58 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:10:04 PM	4.4	4.4	4.1	4.4	4.4	4.4
2/12/2019 1:10:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:10:16 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:10:22 PM	4.7	4.7	4.4	4.7	4.7	4.7
2/12/2019 1:10:28 PM	6.6	4.6	4.1	6.6	6.6	5.1
2/12/2019 1:10:34 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:10:40 PM	4.4	4.4	4.2	4.4	4.4	4.4
2/12/2019 1:10:46 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:10:52 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:10:58 PM	4.6	4.6	4.4	4.6	4.6	4.6
2/12/2019 1:11:04 PM	4.9	4.8	4.4	4.9	4.9	4.8
2/12/2019 1:11:10 PM	4.4	4.4	4.3	4.4	4.4	4.4
2/12/2019 1:11:16 PM	4.6	4.6	4.4	4.6	4.6	4.6
2/12/2019 1:11:22 PM	4.8	4.6	4.1	4.8	4.8	4.7
2/12/2019 1:11:28 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:11:34 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:11:40 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:11:46 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:11:52 PM	5.6	5.4	4.5	5.6	5.6	5.5
2/12/2019 1:11:58 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:12:04 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:12:10 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:12:16 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:12:22 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:12:28 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:12:34 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:12:40 PM	4.6	4.6	4.4	4.6	4.6	4.6
2/12/2019 1:12:46 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:12:52 PM	4.0	4.0	4.0	4.0	4.0	4.0
2/12/2019 1:12:58 PM	5.3	5.1	4.2	5.3	5.3	5.2
2/12/2019 1:13:04 PM	4.8	4.8	4.6	4.8	4.8	4.8
2/12/2019 1:13:10 PM	5.1	5.0	4.2	5.1	5.1	5.1
2/12/2019 1:13:16 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:13:22 PM	4.0	4.0	4.0	4.0	4.0	4.0
2/12/2019 1:13:28 PM	4.5	4.5	4.3	4.5	4.5	4.5
2/12/2019 1:13:34 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:13:40 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:13:46 PM	4.7	4.7	4.4	4.7	4.7	4.7
2/12/2019 1:13:52 PM	4.7	4.7	4.4	4.7	4.7	4.7
2/12/2019 1:13:58 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:14:04 PM	4.6	4.6	4.4	4.6	4.6	4.6
2/12/2019 1:14:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:14:16 PM	5.8	4.8	4.2	5.8	5.8	5.2
2/12/2019 1:14:22 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:14:28 PM	4.8	4.8	4.3	4.8	4.8	4.8
2/12/2019 1:14:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:14:40 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:14:46 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:14:52 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:14:58 PM	5.2	5.2	4.6	5.2	5.2	5.2
2/12/2019 1:15:04 PM	4.8	4.8	4.5	4.8	4.8	4.8
2/12/2019 1:15:10 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:15:16 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:15:22 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:15:28 PM	5.3	5.1	4.5	5.3	5.3	5.2
2/12/2019 1:15:34 PM	5.5	5.0	4.4	5.5	5.4	5.2
2/12/2019 1:15:40 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:15:46 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:15:52 PM	5.9	4.9	4.5	5.9	5.8	5.3
2/12/2019 1:15:58 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:16:04 PM	5.8	5.6	4.5	5.8	5.8	5.6
2/12/2019 1:16:10 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:16:16 PM	5.2	4.9	4.1	5.2	5.2	5.0
2/12/2019 1:16:22 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:16:28 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:16:34 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:16:40 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:16:46 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:16:52 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:16:58 PM	7.8	4.6	4.0	7.8	7.5	5.0
2/12/2019 1:17:04 PM	4.6	4.6	4.3	4.6	4.6	4.6
2/12/2019 1:17:10 PM	6.1	5.6	4.3	6.1	6.1	5.8
2/12/2019 1:17:16 PM	5.1	4.9	4.4	5.1	5.1	5.0
2/12/2019 1:17:22 PM	4.6	4.6	4.3	4.6	4.6	4.6
2/12/2019 1:17:28 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:17:34 PM	4.9	4.9	4.4	4.9	4.9	4.9
2/12/2019 1:17:40 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:17:46 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:17:52 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:17:58 PM	5.9	5.6	4.5	5.9	5.9	5.7
2/12/2019 1:18:04 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:18:10 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:18:16 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:18:22 PM	5.2	5.1	4.3	5.2	5.2	5.2
2/12/2019 1:18:28 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:18:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:18:40 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:18:46 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:18:52 PM	4.6	4.6	4.4	4.6	4.6	4.6
2/12/2019 1:18:58 PM	5.4	5.1	4.4	5.4	5.4	5.2
2/12/2019 1:19:04 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:19:10 PM	4.7	4.7	4.6	4.7	4.7	4.7
2/12/2019 1:19:16 PM	5.2	5.1	4.6	5.2	5.2	5.2
2/12/2019 1:19:22 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:19:28 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:19:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:19:40 PM	5.4	5.3	4.4	5.4	5.4	5.3
2/12/2019 1:19:46 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:19:52 PM	4.9	4.9	4.8	4.9	4.9	4.9
2/12/2019 1:19:58 PM	4.4	4.4	4.3	4.4	4.4	4.4
2/12/2019 1:20:04 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:20:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:20:16 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:20:22 PM	4.9	4.9	4.4	4.9	4.9	4.9
2/12/2019 1:20:28 PM	4.9	4.9	4.9	4.9	4.9	4.9
2/12/2019 1:20:34 PM	5.2	5.0	4.4	5.2	5.2	5.1
2/12/2019 1:20:40 PM	4.5	4.5	4.3	4.5	4.5	4.5
2/12/2019 1:20:46 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:20:52 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:20:58 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:21:04 PM	4.8	4.8	4.6	4.8	4.8	4.8
2/12/2019 1:21:10 PM	4.8	4.8	4.3	4.8	4.8	4.8
2/12/2019 1:21:16 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:21:22 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:21:28 PM	5.0	5.0	4.7	5.0	5.0	5.0
2/12/2019 1:21:34 PM	4.8	4.8	4.8	4.8	4.8	4.8
2/12/2019 1:21:40 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:21:46 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:21:52 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:21:58 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:22:04 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:22:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:22:16 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:22:22 PM	5.8	5.2	4.6	5.8	5.8	5.5
2/12/2019 1:22:28 PM	5.3	5.2	4.5	5.3	5.3	5.2
2/12/2019 1:22:34 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:22:40 PM	4.6	4.5	4.1	4.6	4.6	4.5
2/12/2019 1:22:46 PM	5.5	5.2	4.3	5.5	5.5	5.3
2/12/2019 1:22:52 PM	5.2	5.0	4.3	5.2	5.2	5.1
2/12/2019 1:22:58 PM	4.7	4.7	4.3	4.7	4.7	4.7
2/12/2019 1:23:04 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:23:10 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:23:16 PM	5.0	4.9	4.3	5.0	5.0	4.9
2/12/2019 1:23:22 PM	5.3	5.0	4.4	5.3	5.3	5.2
2/12/2019 1:23:28 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:23:34 PM	5.5	4.6	4.2	5.5	5.5	5.0
2/12/2019 1:23:40 PM	4.3	4.3	4.2	4.3	4.3	4.3
2/12/2019 1:23:46 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:23:52 PM	11.1	5.5	4.5	11.1	10.3	6.3
2/12/2019 1:23:58 PM	6.7	4.9	4.4	6.7	6.6	5.3
2/12/2019 1:24:04 PM	5.9	5.6	4.5	5.9	5.9	5.7
2/12/2019 1:24:10 PM	4.4	4.4	4.1	4.4	4.4	4.4
2/12/2019 1:24:16 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:24:22 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:24:28 PM	4.7	4.7	4.6	4.7	4.7	4.7
2/12/2019 1:24:34 PM	5.0	4.9	4.3	5.0	5.0	4.9
2/12/2019 1:24:40 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:24:46 PM	4.4	4.4	4.1	4.4	4.4	4.4
2/12/2019 1:24:52 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:24:58 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:25:04 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:25:10 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:25:16 PM	4.8	4.8	4.6	4.8	4.8	4.8
2/12/2019 1:25:22 PM	5.4	5.2	4.6	5.4	5.4	5.3
2/12/2019 1:25:28 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:25:34 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:25:40 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:25:46 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:25:52 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:25:58 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:26:04 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:26:10 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:26:16 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:26:22 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:26:28 PM	4.5	4.5	4.4	4.5	4.5	4.5
2/12/2019 1:26:34 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:26:40 PM	5.2	5.1	4.5	5.2	5.2	5.1
2/12/2019 1:26:46 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:26:52 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:26:58 PM	4.9	4.9	4.9	4.9	4.9	4.9
2/12/2019 1:27:04 PM	10.5	4.3	4.1	10.5	9.7	5.4
2/12/2019 1:27:10 PM	4.4	4.4	4.3	4.4	4.4	4.4
2/12/2019 1:27:16 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:27:22 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:27:28 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:27:34 PM	4.7	4.7	4.6	4.7	4.7	4.7
2/12/2019 1:27:40 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:27:46 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:27:52 PM	4.7	4.7	4.5	4.7	4.7	4.7
2/12/2019 1:27:58 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:28:04 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:28:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:28:16 PM	4.7	4.7	4.6	4.7	4.7	4.7
2/12/2019 1:28:22 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:28:28 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:28:34 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:28:40 PM	4.3	4.3	4.1	4.3	4.3	4.3
2/12/2019 1:28:46 PM	5.2	4.9	4.3	5.2	5.2	5.1
2/12/2019 1:28:52 PM	5.3	5.2	4.3	5.3	5.3	5.2
2/12/2019 1:28:58 PM	5.2	5.1	4.4	5.2	5.2	5.2
2/12/2019 1:29:04 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:29:10 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:29:16 PM	4.8	4.8	4.3	4.8	4.8	4.8
2/12/2019 1:29:22 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:29:28 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:29:34 PM	4.8	4.7	4.3	4.8	4.8	4.8
2/12/2019 1:29:40 PM	4.9	4.9	4.8	4.9	4.9	4.9
2/12/2019 1:29:46 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:29:52 PM	4.8	4.8	4.5	4.8	4.8	4.8
2/12/2019 1:29:58 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:30:04 PM	5.9	5.1	4.7	5.9	5.9	5.4
2/12/2019 1:30:10 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:30:16 PM	5.3	5.1	4.6	5.3	5.3	5.2
2/12/2019 1:30:22 PM	4.7	4.7	4.6	4.7	4.7	4.7
2/12/2019 1:30:28 PM	4.6	4.6	4.5	4.6	4.6	4.6
2/12/2019 1:30:34 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:30:40 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:30:46 PM	5.0	4.9	4.3	5.0	5.0	5.0
2/12/2019 1:30:52 PM	4.5	4.5	4.3	4.5	4.5	4.5
2/12/2019 1:30:58 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:31:04 PM	4.0	4.0	4.0	4.0	4.0	4.0
2/12/2019 1:31:10 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:31:16 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:31:22 PM	4.1	4.1	4.1	4.1	4.1	4.1
2/12/2019 1:31:28 PM	4.2	4.2	4.1	4.2	4.2	4.2
2/12/2019 1:31:34 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:31:40 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:31:46 PM	5.8	5.5	4.4	5.8	5.8	5.6
2/12/2019 1:31:52 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:31:58 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:32:04 PM	4.4	4.4	4.3	4.4	4.4	4.4
2/12/2019 1:32:10 PM	4.8	4.8	4.3	4.8	4.8	4.8
2/12/2019 1:32:16 PM	4.5	4.5	4.5	4.5	4.5	4.5
2/12/2019 1:32:22 PM	5.0	4.9	4.3	5.0	5.0	4.9
2/12/2019 1:32:28 PM	5.0	4.9	4.3	5.0	5.0	4.9
2/12/2019 1:32:34 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:32:40 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:32:46 PM	4.4	4.4	4.3	4.4	4.4	4.4
2/12/2019 1:32:52 PM	4.6	4.6	4.6	4.6	4.6	4.6
2/12/2019 1:32:58 PM	4.8	4.8	4.5	4.8	4.8	4.8
2/12/2019 1:33:04 PM	6.1	5.2	4.3	6.1	6.1	5.6
2/12/2019 1:33:10 PM	5.3	5.2	4.6	5.3	5.3	5.2
2/12/2019 1:33:16 PM	5.4	5.2	4.6	5.4	5.4	5.3
2/12/2019 1:33:22 PM	4.7	4.7	4.7	4.7	4.7	4.7
2/12/2019 1:33:28 PM	4.2	4.2	4.2	4.2	4.2	4.2
2/12/2019 1:33:34 PM	4.4	4.4	4.4	4.4	4.4	4.4
2/12/2019 1:33:40 PM	4.3	4.3	4.2	4.3	4.3	4.3
2/12/2019 1:33:46 PM	4.7	4.6	4.2	4.7	4.7	4.7
2/12/2019 1:33:52 PM	6.8	5.1	4.8	6.8	6.8	5.9
2/12/2019 1:33:58 PM	5.9	5.4	4.3	5.9	5.9	5.6
2/12/2019 1:34:04 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:34:10 PM	4.3	4.3	4.3	4.3	4.3	4.3
2/12/2019 1:34:16 PM	14.6	6.1	4.6	19.6	13.8	6.7
