Title: autostart_1
Comment: 

Start at: 4/8/2019 - 8:00:36 PM
Duration: 25:02:20
Moving Average: 120 s
Mean PM tot.: NaN
Operator: User

Limits: 
no limits set

Comments: 
no comments available

Notifications: 
no notifications recorded

timestamp	PM 1	PM 2.5	PM 4	PM 10	PM tot.	dCn	Latitude	Longitude	timestamp	temperature [°C]	rel. humidity [%]	ambient pressure [hPa]
4/9/2019 - 10:12:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:26 AM	-273.15	0.00	700.00
4/9/2019 - 10:12:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:31 AM	-273.15	0.00	700.00
4/9/2019 - 10:12:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:37 AM	33.69	11.89	989.13
4/9/2019 - 10:12:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:42 AM	33.67	11.92	989.13
4/9/2019 - 10:12:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:46 AM	33.60	11.92	989.13
4/9/2019 - 10:13:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:52 AM	33.57	11.92	989.01
4/9/2019 - 10:13:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:06:56 AM	33.57	11.92	989.13
4/9/2019 - 10:13:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:02 AM	33.57	11.87	989.01
4/9/2019 - 10:13:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:07 AM	33.57	11.87	989.13
4/9/2019 - 10:13:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:12 AM	33.57	11.86	989.13
4/9/2019 - 10:13:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:17 AM	33.57	11.86	989.13
4/9/2019 - 10:14:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:22 AM	33.57	11.87	989.01
4/9/2019 - 10:14:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:27 AM	33.60	11.87	989.13
4/9/2019 - 10:14:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:32 AM	33.63	20.80	989.01
4/9/2019 - 10:14:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:37 AM	33.61	20.82	989.13
4/9/2019 - 10:14:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:42 AM	33.60	20.83	989.13
4/9/2019 - 10:14:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:47 AM	33.60	20.81	989.13
4/9/2019 - 10:15:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:52 AM	33.60	20.81	989.25
4/9/2019 - 10:15:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:07:57 AM	33.60	20.74	989.13
4/9/2019 - 10:15:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:02 AM	33.60	20.74	989.13
4/9/2019 - 10:15:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:07 AM	33.60	20.75	989.13
4/9/2019 - 10:15:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:12 AM	33.60	20.75	989.01
4/9/2019 - 10:15:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:17 AM	33.60	20.75	989.01
4/9/2019 - 10:16:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:22 AM	33.60	20.70	989.01
4/9/2019 - 10:16:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:27 AM	33.60	20.70	989.01
4/9/2019 - 10:16:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:32 AM	33.60	20.74	989.13
4/9/2019 - 10:16:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:37 AM	33.60	20.74	989.13
4/9/2019 - 10:16:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:42 AM	33.60	20.74	989.13
4/9/2019 - 10:16:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:47 AM	33.60	20.74	989.13
4/9/2019 - 10:17:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:52 AM	33.60	20.74	989.13
4/9/2019 - 10:17:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:08:57 AM	33.60	20.82	989.01
4/9/2019 - 10:17:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:02 AM	33.60	20.82	989.13
4/9/2019 - 10:17:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:07 AM	33.60	20.78	989.01
4/9/2019 - 10:17:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:12 AM	33.60	20.78	989.13
4/9/2019 - 10:17:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:17 AM	33.60	20.78	989.01
4/9/2019 - 10:18:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:22 AM	33.60	20.72	989.13
4/9/2019 - 10:18:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:27 AM	33.60	20.70	989.01
4/9/2019 - 10:18:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:32 AM	33.60	20.70	989.13
4/9/2019 - 10:18:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:37 AM	33.60	20.63	989.01
4/9/2019 - 10:18:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:42 AM	33.60	20.63	989.01
4/9/2019 - 10:18:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:47 AM	33.60	20.63	989.01
4/9/2019 - 10:19:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:52 AM	33.60	20.64	989.01
4/9/2019 - 10:19:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:09:57 AM	33.60	20.64	989.13
4/9/2019 - 10:19:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:02 AM	33.60	20.63	989.13
4/9/2019 - 10:19:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:06 AM	33.60	20.63	989.13
4/9/2019 - 10:19:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:11 AM	33.60	20.64	989.13
4/9/2019 - 10:19:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:17 AM	33.60	20.64	988.89
4/9/2019 - 10:20:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:21 AM	33.60	20.64	989.13
4/9/2019 - 10:20:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:26 AM	33.60	20.67	989.13
4/9/2019 - 10:20:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:31 AM	33.54	20.72	989.01
4/9/2019 - 10:20:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:36 AM	33.49	20.76	989.13
4/9/2019 - 10:20:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:41 AM	33.46	20.79	989.13
4/9/2019 - 10:20:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:46 AM	33.46	20.81	989.01
4/9/2019 - 10:21:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:51 AM	33.46	20.81	989.01
4/9/2019 - 10:21:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:10:56 AM	33.46	20.84	989.01
4/9/2019 - 10:21:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:01 AM	33.46	20.84	989.13
4/9/2019 - 10:21:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:06 AM	33.46	20.84	989.01
4/9/2019 - 10:21:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:11 AM	33.46	20.84	989.01
4/9/2019 - 10:21:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:16 AM	33.46	20.84	989.13
4/9/2019 - 10:22:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:21 AM	33.46	20.77	989.13
4/9/2019 - 10:22:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:26 AM	33.46	20.77	989.01
4/9/2019 - 10:22:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:31 AM	33.40	20.89	989.13
4/9/2019 - 10:22:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:36 AM	33.36	20.93	989.13
4/9/2019 - 10:22:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:41 AM	33.34	20.96	989.01
4/9/2019 - 10:22:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:46 AM	33.31	20.99	989.13
4/9/2019 - 10:23:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:51 AM	33.27	21.03	989.13
4/9/2019 - 10:23:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:11:56 AM	33.25	21.05	989.13
4/9/2019 - 10:23:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:01 AM	33.24	20.99	989.01
4/9/2019 - 10:23:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:06 AM	33.24	21.00	989.13
4/9/2019 - 10:23:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:11 AM	33.24	21.00	989.13
4/9/2019 - 10:23:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:16 AM	-273.15	11.83	988.89
4/9/2019 - 10:24:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:22 AM	-273.15	11.83	988.89
4/9/2019 - 10:24:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:27 AM	-273.15	11.83	988.89
4/9/2019 - 10:24:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:31 AM	-273.15	11.83	988.89
4/9/2019 - 10:24:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:37 AM	33.53	11.89	700.00
4/9/2019 - 10:24:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:42 AM	33.50	11.89	989.01
4/9/2019 - 10:24:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:47 AM	33.50	11.89	989.01
4/9/2019 - 10:25:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:52 AM	-273.15	11.89	989.01
4/9/2019 - 10:25:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:12:57 AM	-273.15	11.89	989.01
4/9/2019 - 10:25:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:02 AM	-273.15	11.89	989.01
4/9/2019 - 10:25:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:07 AM	-273.15	11.89	989.01
4/9/2019 - 10:25:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:12 AM	33.50	11.81	700.00
4/9/2019 - 10:25:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:17 AM	33.50	11.81	989.01
4/9/2019 - 10:26:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:22 AM	33.50	11.81	988.89
4/9/2019 - 10:26:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:27 AM	33.50	11.81	989.25
4/9/2019 - 10:26:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:32 AM	33.50	11.81	989.01
4/9/2019 - 10:26:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:37 AM	33.48	11.79	989.01
4/9/2019 - 10:26:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:42 AM	33.41	11.79	989.01
4/9/2019 - 10:26:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:47 AM	33.41	11.78	989.13
4/9/2019 - 10:27:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:52 AM	33.41	11.78	989.01
4/9/2019 - 10:27:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:13:57 AM	33.41	11.70	989.01
4/9/2019 - 10:27:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:02 AM	33.41	11.70	989.01
4/9/2019 - 10:27:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:07 AM	33.41	11.70	989.01
4/9/2019 - 10:27:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:12 AM	33.27	20.73	989.01
4/9/2019 - 10:27:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:17 AM	33.34	20.66	989.13
4/9/2019 - 10:28:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:22 AM	33.41	20.58	989.01
4/9/2019 - 10:28:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:27 AM	33.41	20.58	989.01
4/9/2019 - 10:28:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:32 AM	33.41	20.60	989.13
4/9/2019 - 10:28:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:37 AM	33.41	20.60	989.01
4/9/2019 - 10:28:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:42 AM	33.41	20.62	989.13
4/9/2019 - 10:28:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:47 AM	33.41	20.62	989.13
4/9/2019 - 10:29:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:52 AM	33.41	20.69	989.01
4/9/2019 - 10:29:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:14:57 AM	33.41	20.69	989.01
4/9/2019 - 10:29:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:02 AM	33.41	20.67	989.01
4/9/2019 - 10:29:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:07 AM	33.41	20.67	989.01
4/9/2019 - 10:29:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:12 AM	33.41	20.57	989.01
4/9/2019 - 10:29:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:17 AM	33.41	20.57	989.01
4/9/2019 - 10:30:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:22 AM	33.41	20.57	989.01
4/9/2019 - 10:30:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:27 AM	33.41	20.53	989.01
4/9/2019 - 10:30:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:32 AM	33.41	20.53	989.01
4/9/2019 - 10:30:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:37 AM	33.41	20.54	989.01
4/9/2019 - 10:30:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:42 AM	33.41	20.54	989.01
4/9/2019 - 10:30:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:46 AM	33.41	20.57	989.01
4/9/2019 - 10:31:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:52 AM	33.41	20.57	988.89
4/9/2019 - 10:31:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:15:56 AM	33.41	20.66	988.89
4/9/2019 - 10:31:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:01 AM	33.41	20.66	989.01
4/9/2019 - 10:31:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:06 AM	33.41	20.66	989.01
4/9/2019 - 10:31:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:11 AM	33.41	20.65	989.01
4/9/2019 - 10:31:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:16 AM	33.41	20.65	988.89
4/9/2019 - 10:32:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:21 AM	33.41	20.72	989.01
4/9/2019 - 10:32:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:26 AM	33.41	20.79	989.01
4/9/2019 - 10:32:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:31 AM	33.41	20.79	989.01
4/9/2019 - 10:32:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:36 AM	33.41	20.79	989.13
4/9/2019 - 10:32:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:41 AM	33.41	20.69	989.01
4/9/2019 - 10:32:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:46 AM	33.41	20.69	989.01
4/9/2019 - 10:33:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:51 AM	33.41	20.62	989.01
4/9/2019 - 10:33:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:16:56 AM	33.41	20.62	989.13
4/9/2019 - 10:33:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:01 AM	33.41	20.64	989.13
4/9/2019 - 10:33:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:06 AM	33.41	20.64	989.01
4/9/2019 - 10:33:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:11 AM	33.41	20.63	989.13
4/9/2019 - 10:33:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:16 AM	33.41	20.63	989.13
4/9/2019 - 10:34:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:21 AM	33.41	20.63	989.13
4/9/2019 - 10:34:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:26 AM	33.41	20.63	989.13
4/9/2019 - 10:34:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:31 AM	33.41	20.63	989.13
4/9/2019 - 10:34:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:36 AM	-273.15	11.76	989.01
4/9/2019 - 10:34:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:41 AM	-273.15	11.76	989.01
4/9/2019 - 10:34:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:46 AM	-273.15	11.76	989.01
4/9/2019 - 10:35:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:51 AM	-273.15	11.76	989.01
4/9/2019 - 10:35:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:17:57 AM	-273.15	11.76	989.01
4/9/2019 - 10:35:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:01 AM	-273.15	11.76	989.01
4/9/2019 - 10:35:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:07 AM	-273.15	11.76	989.01
4/9/2019 - 10:35:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:12 AM	-273.15	11.76	989.01
4/9/2019 - 10:35:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:17 AM	-273.15	0.00	700.00
4/9/2019 - 10:36:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:22 AM	33.41	11.81	989.13
4/9/2019 - 10:36:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:27 AM	33.41	11.83	989.13
4/9/2019 - 10:36:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:32 AM	33.36	11.83	989.13
4/9/2019 - 10:36:36 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:37 AM	33.32	11.79	989.25
4/9/2019 - 10:36:46 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:42 AM	33.32	11.79	989.25
4/9/2019 - 10:36:56 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:47 AM	33.32	11.75	989.25
4/9/2019 - 10:37:06 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:52 AM	33.32	11.75	989.25
4/9/2019 - 10:37:16 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:18:57 AM	33.32	11.73	989.25
4/9/2019 - 10:37:26 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:02 AM	33.32	11.73	989.25
4/9/2019 - 10:37:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:07 AM	33.32	11.73	989.25
4/9/2019 - 10:37:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:12 AM	33.32	11.70	989.13
4/9/2019 - 10:37:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:17 AM	33.32	11.70	989.25
4/9/2019 - 10:38:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:22 AM	33.37	20.52	989.25
4/9/2019 - 10:38:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:27 AM	33.32	20.58	989.25
4/9/2019 - 10:38:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:32 AM	33.32	20.58	989.13
4/9/2019 - 10:38:37 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:37 AM	33.32	20.58	989.25
4/9/2019 - 10:38:47 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:42 AM	33.32	20.58	989.25
4/9/2019 - 10:38:57 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:47 AM	33.32	20.58	989.25
4/9/2019 - 10:39:07 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:52 AM	33.32	20.58	989.13
4/9/2019 - 10:39:17 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:19:57 AM	33.32	20.56	989.13
4/9/2019 - 10:39:27 AM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 3:20:02 AM	33.32	20.56	989.25
